uri1	AGROVOC LABELS	match	GEMET LABELS	uri2	
http://aims.fao.org/aos/agrovoc/c_2350	Documentation	http://www.w3.org/2004/02/skos/mapping#exactMatch	documentation	http://www.eionet.europa.eu/gemet/concept/2284
http://aims.fao.org/aos/agrovoc/c_2358	Domestic trade	http://www.w3.org/2004/02/skos/mapping#exactMatch	domestic trade	http://www.eionet.europa.eu/gemet/concept/2300
http://aims.fao.org/aos/agrovoc/c_2372	drainage	http://www.w3.org/2004/02/skos/mapping#exactMatch	drainage	http://www.eionet.europa.eu/gemet/concept/2319
http://aims.fao.org/aos/agrovoc/c_2374	Drainage water	http://www.w3.org/2004/02/skos/mapping#exactMatch	drainage water	http://www.eionet.europa.eu/gemet/concept/2323
http://aims.fao.org/aos/agrovoc/c_2391	Drought	http://www.w3.org/2004/02/skos/mapping#exactMatch	drought	http://www.eionet.europa.eu/gemet/concept/2347
http://aims.fao.org/aos/agrovoc/c_15647	Dry farming	http://www.w3.org/2004/02/skos/mapping#exactMatch	dry farming	http://www.eionet.europa.eu/gemet/concept/2360
http://aims.fao.org/aos/agrovoc/c_2402	Drying	http://www.w3.org/2004/02/skos/mapping#exactMatch	drying	http://www.eionet.europa.eu/gemet/concept/2361
http://aims.fao.org/aos/agrovoc/c_2438	Earth sciences	http://www.w3.org/2004/02/skos/mapping#exactMatch	earth science	http://www.eionet.europa.eu/gemet/concept/2405
http://aims.fao.org/aos/agrovoc/c_2440	Earthquakes	http://www.w3.org/2004/02/skos/mapping#exactMatch	earthquake	http://www.eionet.europa.eu/gemet/concept/2402
http://aims.fao.org/aos/agrovoc/c_2442	East Africa	http://www.w3.org/2004/02/skos/mapping#exactMatch	East Africa	http://www.eionet.europa.eu/gemet/concept/2411
http://aims.fao.org/aos/agrovoc/c_2448	Eastern Europe	http://www.w3.org/2004/02/skos/mapping#exactMatch	Eastern Europe	http://www.eionet.europa.eu/gemet/concept/2413
http://aims.fao.org/aos/agrovoc/c_2467	ecology	http://www.w3.org/2004/02/skos/mapping#exactMatch	ecology	http://www.eionet.europa.eu/gemet/concept/2470
http://aims.fao.org/aos/agrovoc/c_2469	Economic analysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic analysis	http://www.eionet.europa.eu/gemet/concept/2478
http://aims.fao.org/aos/agrovoc/c_2471	Economic development	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic development	http://www.eionet.europa.eu/gemet/concept/2484
http://aims.fao.org/aos/agrovoc/c_2473	Economic geography	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic geography	http://www.eionet.europa.eu/gemet/concept/13170
http://aims.fao.org/aos/agrovoc/c_2474	Economic growth	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic growth	http://www.eionet.europa.eu/gemet/concept/2490
http://aims.fao.org/aos/agrovoc/c_2477	economic sectors	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic sector	http://www.eionet.europa.eu/gemet/concept/7554
http://aims.fao.org/aos/agrovoc/c_2479	economic systems	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic system	http://www.eionet.europa.eu/gemet/concept/2508
http://aims.fao.org/aos/agrovoc/c_2481	economics	http://www.w3.org/2004/02/skos/mapping#exactMatch	economics	http://www.eionet.europa.eu/gemet/concept/2501
http://aims.fao.org/aos/agrovoc/c_2482	ecosystems	http://www.w3.org/2004/02/skos/mapping#exactMatch	ecosystem	http://www.eionet.europa.eu/gemet/concept/2519
http://aims.fao.org/aos/agrovoc/c_2488	education	http://www.w3.org/2004/02/skos/mapping#exactMatch	education	http://www.eionet.europa.eu/gemet/concept/2547
http://aims.fao.org/aos/agrovoc/c_2515	Electrical engineering	http://www.w3.org/2004/02/skos/mapping#exactMatch	electrical engineering	http://www.eionet.europa.eu/gemet/concept/2586
http://aims.fao.org/aos/agrovoc/c_2518	Electricity	http://www.w3.org/2004/02/skos/mapping#exactMatch	electricity	http://www.eionet.europa.eu/gemet/concept/2592
http://aims.fao.org/aos/agrovoc/c_2522	Electronics	http://www.w3.org/2004/02/skos/mapping#exactMatch	electronics	http://www.eionet.europa.eu/gemet/concept/2624
http://aims.fao.org/aos/agrovoc/c_2550	Employment	http://www.w3.org/2004/02/skos/mapping#exactMatch	employment	http://www.eionet.europa.eu/gemet/concept/2683
http://aims.fao.org/aos/agrovoc/c_2565	energy	http://www.w3.org/2004/02/skos/mapping#exactMatch	energy	http://www.eionet.europa.eu/gemet/concept/2712
http://aims.fao.org/aos/agrovoc/c_2566	Energy balance	http://www.w3.org/2004/02/skos/mapping#exactMatch	energy balance	http://www.eionet.europa.eu/gemet/concept/2713
http://aims.fao.org/aos/agrovoc/c_2567	Energy conservation	http://www.w3.org/2004/02/skos/mapping#exactMatch	energy conservation	http://www.eionet.europa.eu/gemet/concept/2714
http://aims.fao.org/aos/agrovoc/c_2570	energy sources	http://www.w3.org/2004/02/skos/mapping#exactMatch	energy source	http://www.eionet.europa.eu/gemet/concept/2741
http://aims.fao.org/aos/agrovoc/c_2571	engineering	http://www.w3.org/2004/02/skos/mapping#exactMatch	engineering	http://www.eionet.europa.eu/gemet/concept/12586
http://aims.fao.org/aos/agrovoc/c_2584	Enterovirus	http://www.w3.org/2004/02/skos/mapping#exactMatch	enterovirus	http://www.eionet.europa.eu/gemet/concept/11852
http://aims.fao.org/aos/agrovoc/c_2593	environment	http://www.w3.org/2004/02/skos/mapping#exactMatch	environment	http://www.eionet.europa.eu/gemet/concept/2944
http://aims.fao.org/aos/agrovoc/c_2615	Epidemiology	http://www.w3.org/2004/02/skos/mapping#exactMatch	epidemiology	http://www.eionet.europa.eu/gemet/concept/2949
http://aims.fao.org/aos/agrovoc/c_2631	Equipment	http://www.w3.org/2004/02/skos/mapping#exactMatch	equipment	http://www.eionet.europa.eu/gemet/concept/2956
http://aims.fao.org/aos/agrovoc/c_2638	ergonomics	http://www.w3.org/2004/02/skos/mapping#exactMatch	ergonomics	http://www.eionet.europa.eu/gemet/concept/2960
http://aims.fao.org/aos/agrovoc/c_2651	Erosion	http://www.w3.org/2004/02/skos/mapping#exactMatch	erosion	http://www.eionet.europa.eu/gemet/concept/2963
http://aims.fao.org/aos/agrovoc/c_2652	erosion control	http://www.w3.org/2004/02/skos/mapping#exactMatch	erosion control	http://www.eionet.europa.eu/gemet/concept/2964
http://aims.fao.org/aos/agrovoc/c_2724	Europe	http://www.w3.org/2004/02/skos/mapping#exactMatch	Europe	http://www.eionet.europa.eu/gemet/concept/2992
http://aims.fao.org/aos/agrovoc/c_2734	Eutrophication	http://www.w3.org/2004/02/skos/mapping#exactMatch	eutrophication	http://www.eionet.europa.eu/gemet/concept/3007
http://aims.fao.org/aos/agrovoc/c_2736	evaluation	http://www.w3.org/2004/02/skos/mapping#exactMatch	evaluation	http://www.eionet.europa.eu/gemet/concept/3011
http://aims.fao.org/aos/agrovoc/c_2739	Evaporation	http://www.w3.org/2004/02/skos/mapping#exactMatch	evaporation	http://www.eionet.europa.eu/gemet/concept/3019
http://aims.fao.org/aos/agrovoc/c_2741	Evapotranspiration	http://www.w3.org/2004/02/skos/mapping#exactMatch	evapotranspiration	http://www.eionet.europa.eu/gemet/concept/3022
http://aims.fao.org/aos/agrovoc/c_2745	evolution	http://www.w3.org/2004/02/skos/mapping#exactMatch	evolution	http://www.eionet.europa.eu/gemet/concept/3026
http://aims.fao.org/aos/agrovoc/c_2757	expenditure	http://www.w3.org/2004/02/skos/mapping#exactMatch	expenditure	http://www.eionet.europa.eu/gemet/concept/3049
http://aims.fao.org/aos/agrovoc/c_2789	family planning	http://www.w3.org/2004/02/skos/mapping#exactMatch	family planning	http://www.eionet.europa.eu/gemet/concept/3119	
http://aims.fao.org/aos/agrovoc/c_2790	Famine	http://www.w3.org/2004/02/skos/mapping#exactMatch	famine	http://www.eionet.europa.eu/gemet/concept/3120	
http://aims.fao.org/aos/agrovoc/c_2821	Fauna	http://www.w3.org/2004/02/skos/mapping#exactMatch	fauna	http://www.eionet.europa.eu/gemet/concept/3138	
http://aims.fao.org/aos/agrovoc/c_2855	Fermentation	http://www.w3.org/2004/02/skos/mapping#exactMatch	fermentation	http://www.eionet.europa.eu/gemet/concept/3159	
http://aims.fao.org/aos/agrovoc/c_2879	fibres	http://www.w3.org/2004/02/skos/mapping#exactMatch	fibre	http://www.eionet.europa.eu/gemet/concept/3174	
http://aims.fao.org/aos/agrovoc/c_2900	Filtration	http://www.w3.org/2004/02/skos/mapping#exactMatch	filtration	http://www.eionet.europa.eu/gemet/concept/3190	
http://aims.fao.org/aos/agrovoc/c_2901	finance	http://www.w3.org/2004/02/skos/mapping#exactMatch	finances	http://www.eionet.europa.eu/gemet/concept/3194	
http://aims.fao.org/aos/agrovoc/c_2920	Fish diseases	http://www.w3.org/2004/02/skos/mapping#exactMatch	fish disease	http://www.eionet.europa.eu/gemet/concept/3236	
http://aims.fao.org/aos/agrovoc/c_2942	Fishery resources	http://www.w3.org/2004/02/skos/mapping#exactMatch	fishery resource	http://www.eionet.europa.eu/gemet/concept/3241	
http://aims.fao.org/aos/agrovoc/c_2947	Fishing grounds	http://www.w3.org/2004/02/skos/mapping#exactMatch	fishing ground	http://www.eionet.europa.eu/gemet/concept/13211	
http://aims.fao.org/aos/agrovoc/c_2954	Fishing vessels	http://www.w3.org/2004/02/skos/mapping#exactMatch	fishing vessel	http://www.eionet.europa.eu/gemet/concept/3266	
http://aims.fao.org/aos/agrovoc/c_2969	Flavourings	http://www.w3.org/2004/02/skos/mapping#exactMatch	flavouring	http://www.eionet.europa.eu/gemet/concept/3287	
http://aims.fao.org/aos/agrovoc/c_2975	Flocculation	http://www.w3.org/2004/02/skos/mapping#exactMatch	flocculation	http://www.eionet.europa.eu/gemet/concept/3295	
http://aims.fao.org/aos/agrovoc/c_2976	Flood control	http://www.w3.org/2004/02/skos/mapping#exactMatch	flood control	http://www.eionet.europa.eu/gemet/concept/3300	
http://aims.fao.org/aos/agrovoc/c_2980	Flooding	http://www.w3.org/2004/02/skos/mapping#exactMatch	flooding	http://www.eionet.europa.eu/gemet/concept/3301	
http://aims.fao.org/aos/agrovoc/c_2986	Flotation	http://www.w3.org/2004/02/skos/mapping#exactMatch	flotation	http://www.eionet.europa.eu/gemet/concept/3308	
http://aims.fao.org/aos/agrovoc/c_2996	Fluorine	http://www.w3.org/2004/02/skos/mapping#exactMatch	fluorine	http://www.eionet.europa.eu/gemet/concept/3334	
http://aims.fao.org/aos/agrovoc/c_14926	Fog	http://www.w3.org/2004/02/skos/mapping#exactMatch	fog	http://www.eionet.europa.eu/gemet/concept/3347	
http://aims.fao.org/aos/agrovoc/c_3011	Food additives	http://www.w3.org/2004/02/skos/mapping#exactMatch	food additive	http://www.eionet.europa.eu/gemet/concept/3356	
http://aims.fao.org/aos/agrovoc/c_3014	Food chains	http://www.w3.org/2004/02/skos/mapping#exactMatch	food chain	http://www.eionet.europa.eu/gemet/concept/3358	
http://aims.fao.org/aos/agrovoc/c_3015	Food colourants	http://www.w3.org/2004/02/skos/mapping#exactMatch	food colourant	http://www.eionet.europa.eu/gemet/concept/3360	
http://aims.fao.org/aos/agrovoc/c_3019	Food hygiene	http://www.w3.org/2004/02/skos/mapping#exactMatch	food hygiene	http://www.eionet.europa.eu/gemet/concept/3367	
http://aims.fao.org/aos/agrovoc/c_3020	Food industry	http://www.w3.org/2004/02/skos/mapping#exactMatch	food industry	http://www.eionet.europa.eu/gemet/concept/3368	
http://aims.fao.org/aos/agrovoc/c_3027	food science	http://www.w3.org/2004/02/skos/mapping#exactMatch	food science	http://www.eionet.europa.eu/gemet/concept/3384	
http://aims.fao.org/aos/agrovoc/c_3030	Food technology	http://www.w3.org/2004/02/skos/mapping#exactMatch	food technology	http://www.eionet.europa.eu/gemet/concept/3391	
http://aims.fao.org/aos/agrovoc/c_3044	Forest ecology	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest ecology	http://www.eionet.europa.eu/gemet/concept/10128	
http://aims.fao.org/aos/agrovoc/c_3045	Forest fires	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest fire	http://www.eionet.europa.eu/gemet/concept/3419	
http://aims.fao.org/aos/agrovoc/c_3049	Forest products	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest product	http://www.eionet.europa.eu/gemet/concept/3432	
http://aims.fao.org/aos/agrovoc/c_3050	Forest resources	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest resource	http://www.eionet.europa.eu/gemet/concept/3438	
http://aims.fao.org/aos/agrovoc/c_3055	forestry	http://www.w3.org/2004/02/skos/mapping#narrowMatch	forestry	http://www.eionet.europa.eu/gemet/concept/3439	
http://aims.fao.org/aos/agrovoc/c_3062	forests	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest	http://www.eionet.europa.eu/gemet/concept/3406	
http://aims.fao.org/aos/agrovoc/c_3102	Freshwater	http://www.w3.org/2004/02/skos/mapping#exactMatch	freshwater	http://www.eionet.europa.eu/gemet/concept/3485	
http://aims.fao.org/aos/agrovoc/c_3113	Frost	http://www.w3.org/2004/02/skos/mapping#exactMatch	frost	http://www.eionet.europa.eu/gemet/concept/3496
http://aims.fao.org/aos/agrovoc/c_3119	Fruit	http://www.w3.org/2004/02/skos/mapping#exactMatch	fruit	http://www.eionet.europa.eu/gemet/concept/3498
http://aims.fao.org/aos/agrovoc/c_3128	Fruit trees	http://www.w3.org/2004/02/skos/mapping#exactMatch	fruit tree	http://www.eionet.europa.eu/gemet/concept/3502
http://aims.fao.org/aos/agrovoc/c_3142	Fumigation	http://www.w3.org/2004/02/skos/mapping#exactMatch	fumigation	http://www.eionet.europa.eu/gemet/concept/3521
http://aims.fao.org/aos/agrovoc/c_3146	fungicides	http://www.w3.org/2004/02/skos/mapping#exactMatch	fungicide	http://www.eionet.europa.eu/gemet/concept/3530
http://aims.fao.org/aos/agrovoc/c_3152	Furniture	http://www.w3.org/2004/02/skos/mapping#exactMatch	furniture	http://www.eionet.europa.eu/gemet/concept/3539
http://aims.fao.org/aos/agrovoc/c_3186	Gamma radiation	http://www.w3.org/2004/02/skos/mapping#exactMatch	gamma radiation	http://www.eionet.europa.eu/gemet/concept/3554
http://aims.fao.org/aos/agrovoc/c_3196	gardens	http://www.w3.org/2004/02/skos/mapping#exactMatch	garden	http://www.eionet.europa.eu/gemet/concept/3559
http://aims.fao.org/aos/agrovoc/c_3218	genetic resources	http://www.w3.org/2004/02/skos/mapping#exactMatch	genetic resource	http://www.eionet.europa.eu/gemet/concept/3632
http://aims.fao.org/aos/agrovoc/c_3222	genetics	http://www.w3.org/2004/02/skos/mapping#exactMatch	genetics	http://www.eionet.europa.eu/gemet/concept/3633
http://aims.fao.org/aos/agrovoc/c_3228	Geodesy	http://www.w3.org/2004/02/skos/mapping#exactMatch	geodesy	http://www.eionet.europa.eu/gemet/concept/3638
http://aims.fao.org/aos/agrovoc/c_3230	Geography	http://www.w3.org/2004/02/skos/mapping#exactMatch	geography	http://www.eionet.europa.eu/gemet/concept/3646
http://aims.fao.org/aos/agrovoc/c_3232	Geology	http://www.w3.org/2004/02/skos/mapping#exactMatch	geology	http://www.eionet.europa.eu/gemet/concept/3650
http://aims.fao.org/aos/agrovoc/c_3233	Geomorphology	http://www.w3.org/2004/02/skos/mapping#exactMatch	geomorphology	http://www.eionet.europa.eu/gemet/concept/3654
http://aims.fao.org/aos/agrovoc/c_3235	Geophysics	http://www.w3.org/2004/02/skos/mapping#exactMatch	geophysics	http://www.eionet.europa.eu/gemet/concept/3655
http://aims.fao.org/aos/agrovoc/c_3238	Geothermal energy	http://www.w3.org/2004/02/skos/mapping#exactMatch	geothermal energy	http://www.eionet.europa.eu/gemet/concept/3658
http://aims.fao.org/aos/agrovoc/c_3247	Germination	http://www.w3.org/2004/02/skos/mapping#exactMatch	germination	http://www.eionet.europa.eu/gemet/concept/3663
http://aims.fao.org/aos/agrovoc/c_3272	glass	http://www.w3.org/2004/02/skos/mapping#exactMatch	glass	http://www.eionet.europa.eu/gemet/concept/3678
http://aims.fao.org/aos/agrovoc/c_3366	grasslands	http://www.w3.org/2004/02/skos/mapping#exactMatch	grassland	http://www.eionet.europa.eu/gemet/concept/3733
http://aims.fao.org/aos/agrovoc/c_3375	Green manures	http://www.w3.org/2004/02/skos/mapping#exactMatch	green manure	http://www.eionet.europa.eu/gemet/concept/3766
http://aims.fao.org/aos/agrovoc/c_3391	groundwater	http://www.w3.org/2004/02/skos/mapping#exactMatch	groundwater	http://www.eionet.europa.eu/gemet/concept/3780
http://aims.fao.org/aos/agrovoc/c_3453	Gypsum	http://www.w3.org/2004/02/skos/mapping#exactMatch	gypsum	http://www.eionet.europa.eu/gemet/concept/3806
http://aims.fao.org/aos/agrovoc/c_3469	Hail	http://www.w3.org/2004/02/skos/mapping#exactMatch	hail	http://www.eionet.europa.eu/gemet/concept/3812
http://aims.fao.org/aos/agrovoc/c_3476	Halogenated hydrocarbons	http://www.w3.org/2004/02/skos/mapping#exactMatch	halogenated hydrocarbon	http://www.eionet.europa.eu/gemet/concept/3820
http://aims.fao.org/aos/agrovoc/c_3483	Handicrafts	http://www.w3.org/2004/02/skos/mapping#exactMatch	handicraft	http://www.eionet.europa.eu/gemet/concept/3830
http://aims.fao.org/aos/agrovoc/c_3511	health	http://www.w3.org/2004/02/skos/mapping#exactMatch	health	http://www.eionet.europa.eu/gemet/concept/3865
http://aims.fao.org/aos/agrovoc/c_3512	health protection	http://www.w3.org/2004/02/skos/mapping#exactMatch	health protection	http://www.eionet.europa.eu/gemet/concept/3877
http://aims.fao.org/aos/agrovoc/c_3513	health services	http://www.w3.org/2004/02/skos/mapping#exactMatch	health service	http://www.eionet.europa.eu/gemet/concept/3881
http://aims.fao.org/aos/agrovoc/c_3524	Heating	http://www.w3.org/2004/02/skos/mapping#exactMatch	heating	http://www.eionet.europa.eu/gemet/concept/3894
http://aims.fao.org/aos/agrovoc/c_3579	heterocyclic compounds	http://www.w3.org/2004/02/skos/mapping#exactMatch	heterocyclic compound	http://www.eionet.europa.eu/gemet/concept/3937
http://aims.fao.org/aos/agrovoc/c_3613	Higher education	http://www.w3.org/2004/02/skos/mapping#exactMatch	higher education	http://www.eionet.europa.eu/gemet/concept/3945
http://aims.fao.org/aos/agrovoc/c_3635	History	http://www.w3.org/2004/02/skos/mapping#exactMatch	history	http://www.eionet.europa.eu/gemet/concept/3983
http://aims.fao.org/aos/agrovoc/c_3668	horses	http://www.w3.org/2004/02/skos/mapping#exactMatch	horse	http://www.eionet.europa.eu/gemet/concept/3995
http://aims.fao.org/aos/agrovoc/c_3671	horticulture	http://www.w3.org/2004/02/skos/mapping#exactMatch	horticulture	http://www.eionet.europa.eu/gemet/concept/3998
http://aims.fao.org/aos/agrovoc/c_3675	Household expenditure	http://www.w3.org/2004/02/skos/mapping#exactMatch	household expenditure	http://www.eionet.europa.eu/gemet/concept/11038
http://aims.fao.org/aos/agrovoc/c_3676	households	http://www.w3.org/2004/02/skos/mapping#exactMatch	household	http://www.eionet.europa.eu/gemet/concept/4015
http://aims.fao.org/aos/agrovoc/c_3678	housing	http://www.w3.org/2004/02/skos/mapping#exactMatch	housing	http://www.eionet.europa.eu/gemet/concept/4022
http://aims.fao.org/aos/agrovoc/c_3682	Human ecology	http://www.w3.org/2004/02/skos/mapping#exactMatch	human ecology	http://www.eionet.europa.eu/gemet/concept/4047
http://aims.fao.org/aos/agrovoc/c_3683	Human population	http://www.w3.org/2004/02/skos/mapping#exactMatch	human population	http://www.eionet.europa.eu/gemet/concept/4056
http://aims.fao.org/aos/agrovoc/c_61592	Humus	http://www.w3.org/2004/02/skos/mapping#exactMatch	humus	http://www.eionet.europa.eu/gemet/concept/4070
http://aims.fao.org/aos/agrovoc/c_3697	Hunting	http://www.w3.org/2004/02/skos/mapping#exactMatch	hunting	http://www.eionet.europa.eu/gemet/concept/4072
